id,course_id,day_number,start_time,end_time,module_title,submodule_title,duration_minutes,created_at
e86e2786-8393-43fc-94ef-af9559100b44,f2aada51-4a9f-45f1-8f6b-28f39e070667,1,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
4816bf00-d6fb-4fdc-961c-5971b3dcd11f,f2aada51-4a9f-45f1-8f6b-28f39e070667,1,14:00,16:00,7. Step-by-Step Integration Exercise,"['Guided handson practice of linking, embedding, and editing Excel files in PowerPoint', 'Applying integration concepts to realworld scenarios']",,28:53.6
0facbc39-258a-41a3-b762-286962fe4daf,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,1,9:00,11:00,TOPIC 1: Overview Human Resources,"['1.1. The Strategic Role of Human Resource Management Benefits & Rewards', '1.2. Changing Environment']",,28:53.6
7d8c7403-f734-46f6-9159-c6ab31841473,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,1,9:00,11:00,MORNING TEA BREAK,[],,28:53.6
0251362b-38c3-41d7-bb99-ae0199bdd434,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,1,11:00,14:00,,"[""1.3. Tomorrow's HR Today""]",,28:53.6
074d7573-a112-4318-ac54-7ee59cfa77e9,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,1,11:00,14:00,,['1.4. Strategic Planning and HR Management'],,28:53.6
0e41e526-56b5-4ef4-9e45-c5685fb18cc4,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,1,11:00,14:00,LUNCH BREAK,[],,28:53.6
e6393dfa-2b7c-4611-9fc2-d703fd766196,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,1,14:00,16:00,TOPIC 2: Recruitment & Placement,"['2.1. Job Analysis', '2.2. Writing Job Description', '2.3. Writing Job Specification Job Analysis in a Jobless World']",,28:53.6
b18984fc-38d1-49a8-9c36-54c44648291f,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,1,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
a39c82a6-7167-40b9-8341-9bb5eebd458d,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,1,14:00,16:00,,"['2.4. Recruitment and Selection Process', '2.5. Personal Planning & Recruiting']",,28:53.6
161c1038-acaf-4a37-89e6-5f7b3373d4c6,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,1,14:00,16:00,,"['2.6. Employee Testing & Selection', '2.7. Interviewing Candidates']",,28:53.6
5bebc5cc-3966-4f12-8477-7b8c39e5ab28,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,2,9:00,11:00,Topic 3: Training & Development,['3.1. The Training Process'],,28:53.6
db26708e-86df-44fc-ad3c-83afed90c965,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,2,9:00,11:00,MORNING TEA BREAK,[],,28:53.6
1d4ffba2-da95-475a-bd1f-bc00c91ce673,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,2,11:00,14:00,,['3.2. Training Techniques'],,28:53.6
64a1f96d-fc93-420e-872c-fe8d4a394d25,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,2,11:00,14:00,,['3.3. Training for Special Purposes'],,28:53.6
3d18f09d-c136-4320-bc36-624eaae56209,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,2,11:00,14:00,LUNCH BREAK,[],,28:53.6
debf0074-0021-4e9f-a4bf-b5b664786fc1,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,2,14:00,16:00,,['3.4. Managing Organization Change & Development'],,28:53.6
8c1f1767-995f-4cc5-9ae9-9ca43585a4e9,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,2,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
96a2828f-0674-4dbf-968c-121afa335715,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,2,14:00,16:00,,['3.5. Performance Appraisal'],,28:53.6
3b392111-f29a-415f-9535-8edd2e65001b,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,2,14:00,16:00,,['3.6. Succession Planning'],,28:53.6
587c3cc4-34f4-44d9-96c3-e65e62076fa9,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,3,9:00,11:00,TOPIC 4: Compensation,"['4.1. Establishing Pay Rates', '4.2. Calculation of Pay']",,28:53.6
0aec6c86-e6d3-48d9-a03f-39a7758c4ef1,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,3,9:00,11:00,MORNING TEA BREAK,[],,28:53.6
5a178e49-369f-4a81-93a6-e856a81bc315,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,3,11:00,14:00,,"['4.3. Normal Working Hours', '4.4. Shift']",,28:53.6
5018ae22-9f80-4f70-878c-5a430bd745c4,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,3,11:00,14:00,,['4.5. Allowances'],,28:53.6
cf64be90-4ce5-404d-a1ff-a19264650697,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,3,11:00,14:00,LUNCH BREAK,[],,28:53.6
e6aabc96-a150-49b7-ad66-a3cf675e0556,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,3,14:00,16:00,,['4.6. Overtime'],,28:53.6
2f3e4c95-6853-48fa-8b50-34f059c46b1f,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,3,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
218b5b0d-2783-4f53-ae94-c59f69b22d2a,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,3,14:00,16:00,,['4.7. Current Trends in Compensation'],,28:53.6
5576098b-8999-4014-a913-f5e98e0f9c37,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,3,14:00,16:00,,['4.8. Pay for Performance & Financial Incentives'],,28:53.6
4fa556f5-edc8-4af4-b818-cf65870b49b2,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,4,9:00,11:00,TOPIC 5: Benefit & Services,"['5.1. Pay For Time Not Worked', '5.2. Insurance Benefit', '5.5. Annual Leave, Compassionate Leave']",,28:53.6
6f9a5c34-5f46-4397-b1e9-8e1ec41bbab6,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,4,9:00,11:00,MORNING TEA BREAK,[],,28:53.6
0557e405-a3f1-48c3-87c7-7e0b7a7f4ec5,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,4,11:00,14:00,,"['5.3. Retirement Benefits', '5.4. Flexible Benefits']",,28:53.6
9fb2425d-d8fb-481e-b5a8-0450a72aba18,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,4,11:00,14:00,,"['5.5. Annual Leave, Compassionate Leave', '5.6. Sick Leave and Hospitalization', '5.6.1. Employees Service Benefits']",,28:53.6
e3500d49-6e3c-4a8e-9bd0-7e62f5077d42,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,4,11:00,14:00,LUNCH BREAK,[],,28:53.6
87c1362c-f55b-4950-9f38-ce5782b2915d,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,4,14:00,16:00,TOPIC 6: Termination of Services,"['6.1. Contract of Service', '6.2. Contract For Service']",,28:53.6
dd2ae3d8-29cb-47e6-b553-77e5ddd057c7,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,4,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
ffe7d202-26c3-43f4-88d1-5fafbfc7cc0c,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,4,14:00,16:00,,"['6.3. Termination Benefits', '6.4. Handle Difficult PeopleManagement Situations', '6.5. Systematic GrievanceHandling Mechanisms', '6.6. Directive And NonDirective Counselling']",,28:53.6
213b5b9a-9ef3-4676-ab75-c5c373ec5c06,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,4,14:00,16:00,,['6.7. Disciplinary Actions and Dismissal'],,28:53.6
90bfba2c-679f-4be7-acb5-56fd9d2dfbaa,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,5,9:00,11:00,TOPIC 7: Legality,['7.1. Labor Law'],,28:53.6
a1c91b39-fac6-4d16-92f0-f7edbdc4c8ed,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,5,9:00,11:00,MORNING TEA BREAK,[],,28:53.6
9aec0767-8019-45ec-8968-9b2b2a095692,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,5,11:00,14:00,,['7.2. Industrial Relation Law'],,28:53.6
eb9afd28-46c1-46ae-9328-377b23a058c3,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,5,11:00,14:00,,['7.3. Common Law Cases'],,28:53.6
2b3569b8-b492-41cb-8cef-614e9924e909,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,5,11:00,14:00,LUNCH BREAK,[],,28:53.6
fa77b4cb-33a9-4722-a63e-5c1b7f939187,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,5,14:00,16:00,,['7.4. Employment Rules & Regulations'],,28:53.6
b5c14574-a98c-449e-83e8-73082a9d11ce,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,5,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
dbba3ea3-afa0-4c97-83a6-76db6f968c70,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,5,14:00,16:00,,['7.5. Protection for Women and Children'],,28:53.6
6aa422fe-5e75-4243-8d07-c8c0b57de6a5,2ea5e10d-3e8c-4298-b12c-1dc624de17bb,5,14:00,16:00,,['7.6. Foreign Employees'],,28:53.6
3d99f4ad-9fad-4d68-89f6-6433b719af01,32e375f7-2910-44cd-b5f7-b409bd1bafcb,1,9:00,11:00,Module 1 - What is Industrial Relations and its importance?,[],,28:53.6
35e58def-4614-4511-b2fe-a4b98faf8214,32e375f7-2910-44cd-b5f7-b409bd1bafcb,1,9:00,11:00,Module 2 - Disciplinary Procedures and Actions,"['Formal Disciplinary Actions and Processes', 'Types of Misconduct Legal Framework', 'What is Domestic Inquiry (DI) and the Repercussion ?', 'Group Discussion']",,28:53.6
d31bf731-a7c9-441b-b733-b31ea57a786b,32e375f7-2910-44cd-b5f7-b409bd1bafcb,1,9:00,11:00,MORNING TEA BREAK,[],,28:53.6
12551786-0d95-4aa7-a6ab-20f78df64692,32e375f7-2910-44cd-b5f7-b409bd1bafcb,1,11:00,14:00,Module 3 - Investigation,"['Investigation for Misconduct', 'Effective FactFinding Process']",,28:53.6
35d87c7b-887a-42d1-b7b5-6ea0f5151d01,32e375f7-2910-44cd-b5f7-b409bd1bafcb,1,11:00,14:00,Module 4 - Notice of Inquiry,"['Preparing Notice of Inquiry', 'Group Discussion']",,28:53.6
fcc829b8-b663-4524-930b-76ec1587122c,32e375f7-2910-44cd-b5f7-b409bd1bafcb,1,11:00,14:00,LUNCH BREAK,[],,28:53.6
da7c228d-f855-4597-a113-52ae06153b91,32e375f7-2910-44cd-b5f7-b409bd1bafcb,1,14:00,16:00,Module 5 - Preparation Prior to DI,"['Developing todolist prior to DI', 'Group Discussion']",,28:53.6
282af5d1-3fce-45f4-9f3b-2dbbab6f495b,32e375f7-2910-44cd-b5f7-b409bd1bafcb,1,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
ac208e56-9db4-4e14-be33-f5c1cbe16e69,32e375f7-2910-44cd-b5f7-b409bd1bafcb,1,14:00,16:00,Module 6 - Conducting An Inquiry (DI),"['Panel of DI', 'Main Stages of a DI', 'Group Discussion']",,28:53.6
a00430e5-ed7e-4cf8-ad63-40c86eebc65d,32e375f7-2910-44cd-b5f7-b409bd1bafcb,2,9:00,11:00,Module 7 - Panel Decision and Report,"['Minutes of DI', 'Report and Decision After DI']",,28:53.6
38202579-1b66-403b-81a6-2576dea78e70,32e375f7-2910-44cd-b5f7-b409bd1bafcb,2,9:00,11:00,Module 8 - Punishment,"['Types of Punishment', 'Factors to Determine Punishment', 'Who recommend and decide on Punishment', 'Group Discussion']",,28:53.6
aff00a92-0734-4191-af05-aac89c1359bd,32e375f7-2910-44cd-b5f7-b409bd1bafcb,2,9:00,11:00,MORNING TEA BREAK,[],,28:53.6
9e4f57f5-c07a-42f7-a309-2dc02b4461c1,32e375f7-2910-44cd-b5f7-b409bd1bafcb,2,11:00,14:00,Module 9 - Mock of DI,"['Role Play', 'Group Discussion']",,28:53.6
90b784e3-c86d-4dd8-820c-2baf1c2c19b3,32e375f7-2910-44cd-b5f7-b409bd1bafcb,2,11:00,14:00,LUNCH BREAK,[],,28:53.6
946be3e4-c7ce-4baa-852e-1da12d180a81,32e375f7-2910-44cd-b5f7-b409bd1bafcb,2,14:00,16:00,Module 10 - Mistakes and Shortfalls of DI,['Group Discussion'],,28:53.6
6cb1eaaf-7d90-4157-8f6c-c22d312b69b5,32e375f7-2910-44cd-b5f7-b409bd1bafcb,2,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
5bc0cc13-424c-4bd3-b830-0b2e4c5de2e0,32e375f7-2910-44cd-b5f7-b409bd1bafcb,2,14:00,16:00,Module 11 - Internal Appeal Procedures,['Group Discussion'],,28:53.6
0125d5a2-310d-4799-99bd-c2374b7f6765,1801a135-be07-492d-ba85-4229e575b49d,1,9:00,11:00,Module 1 - Introduction to Talent Acquisition,['#NAME?'],,28:53.6
e934218a-dd15-46b0-9146-dfc15bc7826b,1801a135-be07-492d-ba85-4229e575b49d,1,9:00,11:00,Module 2 - Talent Acquisition Process,['#NAME?'],,28:53.6
0f01985c-491a-4385-8aa0-6a8a54f52558,1801a135-be07-492d-ba85-4229e575b49d,1,9:00,11:00,Coffee Break,[],,28:53.6
c0afe9e1-7285-4c56-8954-5ab7cee8b6ea,1801a135-be07-492d-ba85-4229e575b49d,1,11:00,14:00,Module 3 - Steps of Talent Acquisition,['#NAME?'],,28:53.6
eb8465a6-7b39-4e90-bd5b-11778be8cb31,1801a135-be07-492d-ba85-4229e575b49d,1,11:00,14:00,Lunch Break,[],,28:53.6
78cd45e3-e3a2-489c-a9e9-df6c843d3e35,1801a135-be07-492d-ba85-4229e575b49d,1,14:00,16:00,Module 4 - Talent Recruitment Trends and Challenges,['#NAME?'],,28:53.6
5c1659ba-381f-41d5-ab31-89ee233b1f20,1801a135-be07-492d-ba85-4229e575b49d,1,14:00,16:00,Coffee Break,[],,28:53.6
28abcecc-108e-4ee8-a7b8-8f5a8a4b903c,1801a135-be07-492d-ba85-4229e575b49d,1,14:00,16:00,Module 5: Talent Management,['#NAME?'],,28:53.6
72a3d81d-d0bb-4d4d-ae74-380dfab2c26a,04bee1c2-9a89-4f39-bc97-ff4e94b31e81,1,9:00,11:00,Module 1 - Introduction to Human Resource Management,"['What is Human Resource Management (HRM)?', 'Importance and roles of HRM to management process', 'Roles of Leaders', 'Group Discussion']",,28:53.6
9adfe0eb-a745-4e15-943c-2e6c6883763c,04bee1c2-9a89-4f39-bc97-ff4e94b31e81,1,9:00,11:00,Coffee Break,[],,28:53.6
5d4e77de-d02a-47cf-a03d-16b22e648af8,04bee1c2-9a89-4f39-bc97-ff4e94b31e81,1,11:00,14:00,Module 2 - Employment Law and Compliance,"['Understand legislation related to HRM', 'Employment (Amendment) Act 2022', 'Importance of of HR policies and procedures', 'Group Discussion']",,28:53.6
0c49b1bd-36dc-4507-bd4e-cb2222561041,04bee1c2-9a89-4f39-bc97-ff4e94b31e81,1,11:00,14:00,Lunch Break,[],,28:53.6
03daf83a-2f4f-4cc9-b0da-91c5c6a991d1,04bee1c2-9a89-4f39-bc97-ff4e94b31e81,1,14:00,16:00,Module 3 - Human Resource Planning,"['Manpower Planning', 'Job Analysis, Job Description & Job Specification', 'Recruitment and Selection Process', 'Onboarding and Orientation', 'Group Discussion']",,28:53.6
065312f6-c000-4de0-add6-a3be6d421ffc,04bee1c2-9a89-4f39-bc97-ff4e94b31e81,1,14:00,16:00,Coffee Break,[],,28:53.6
b2ceba00-f0ac-4e31-a39f-9388b49ed488,04bee1c2-9a89-4f39-bc97-ff4e94b31e81,1,14:00,16:00,Module 4 - Compensation and Benefits Management,"['Payroll Administration', 'Statutory Deductions', 'Staff Benefits and Welfare Program', 'Group Discussion']",,28:53.6
9ad1cb59-0f10-4492-ab97-f7047dbe2baf,04bee1c2-9a89-4f39-bc97-ff4e94b31e81,2,9:00,11:00,Module 5 - Human Resource Training and Development,"['Competency, skills inventory and upskilling', 'Training Needs Analysis (TNA)', 'Training and Development Plan', 'Group Discussion']",,28:53.6
b5105eee-cbeb-4ea3-9123-7b9876b997cf,04bee1c2-9a89-4f39-bc97-ff4e94b31e81,2,9:00,11:00,Coffee Break,[],,28:53.6
3e7fcdc7-3c17-4e31-bb99-8713b44b1a9b,04bee1c2-9a89-4f39-bc97-ff4e94b31e81,2,11:00,14:00,Module 6 - Performance Management,"['Performance Appraisal', 'Performance Management System', 'Group Discussion']",,28:53.6
66ef024b-2a02-47a3-b99d-7e946ff4bc3d,04bee1c2-9a89-4f39-bc97-ff4e94b31e81,2,11:00,14:00,Lunch Break,[],,28:53.6
0731d219-4d26-4a33-9785-1df16149bf3f,04bee1c2-9a89-4f39-bc97-ff4e94b31e81,2,14:00,16:00,Module 7 - Managing Conflict and Stress,"['Industrial Relations Matters', 'Managing Staff Disciplinary Matters', 'Employee Engagement', 'Group Discussion']",,28:53.6
679173d2-e88a-4280-a7fa-d16b94994f46,04bee1c2-9a89-4f39-bc97-ff4e94b31e81,2,14:00,16:00,Coffee Break,[],,28:53.6
54dbaa75-4914-4105-848b-58d14e4f73f2,04bee1c2-9a89-4f39-bc97-ff4e94b31e81,2,14:00,16:00,Module 8 - Trends in Human Resource Management,"['Safety and Health Management', 'HR’s Changing Role', 'Trends in Human Resource Management', 'Group Discussion']",,28:53.6
5aa8eb73-9cd0-41cc-a475-69620436180e,83843021-9482-4bcf-894a-a2034c0af937,1,9:00,11:00,Module 1 : Introduction - Filing and Record Management System (FRM),"['What is FRM?', 'Importance of FRM', 'Impact on organization, customers and employees', 'Group Discussion']",,28:53.6
5fa55b29-01df-4c5d-a83c-dc0586eba7d3,83843021-9482-4bcf-894a-a2034c0af937,1,9:00,11:00,Break,[],,28:53.6
b1728ff4-e55b-469d-8a10-7552d1c2b2e3,83843021-9482-4bcf-894a-a2034c0af937,1,11:00,14:00,Module 2 : Filing System and Classifications,"['Types of filing systems', 'Filing and record classification system', 'Group Discussion']",,28:53.6
52384d83-ab4e-4753-8c17-5665e61913ef,83843021-9482-4bcf-894a-a2034c0af937,1,11:00,14:00,LunchBreak,[],,28:53.6
d9ec6c41-656d-40e6-a0e2-e95fd1d8a981,83843021-9482-4bcf-894a-a2034c0af937,1,14:00,16:00,Module 3 : Files and Records Control,"['Importance of files and record control', 'Developing the files and records control system', 'Group Discussion and Presentation']",,28:53.6
cc2d3445-ec74-4180-b953-ba299dc36b9a,83843021-9482-4bcf-894a-a2034c0af937,1,14:00,16:00,Break,[],,28:53.6
2056e821-f238-42b2-9461-7d68777b7e87,83843021-9482-4bcf-894a-a2034c0af937,1,14:00,16:00,Module 4 : Developing Policies and Procedures on FRM,"['Importance of policies and procedures', 'Developing policies and procedures', 'How to implement the FRM policies and procedures', 'Drafting Policies and Procedures on FRM']",,28:53.6
7ab79973-5ceb-41aa-96a2-0b07ab8076ab,83843021-9482-4bcf-894a-a2034c0af937,2,9:00,11:00,Module 5 : Filing Tools and System,"['What are filing tools?', 'Managing the filing tools', 'Group Discussion']",,28:53.6
f34eea88-246c-4808-96c9-fe01939d0c00,83843021-9482-4bcf-894a-a2034c0af937,2,9:00,11:00,Break,[],,28:53.6
d745ecde-88db-46aa-b13e-5749d9af10d3,83843021-9482-4bcf-894a-a2034c0af937,2,11:00,14:00,Module 6 : Records Detention and Disposal,"['What is record detention and disposal?', 'How to manage record detention and disposal?', 'Who is responsible for disposals?']",,28:53.6
72bdd25d-a900-4ed3-8165-7c11a36aa034,83843021-9482-4bcf-894a-a2034c0af937,2,11:00,14:00,Lunch Break,[],,28:53.6
59ccc2cb-df5e-4575-97c5-35f17388a4f8,83843021-9482-4bcf-894a-a2034c0af937,2,14:00,16:00,Module 7 : 5S Practices in the Office,"['What is 5S?', '5S in the FRM', 'Standards and Practices', 'Group Discussion']",,28:53.6
8a9be2b0-3785-4c46-acf9-fef6a9d89aee,83843021-9482-4bcf-894a-a2034c0af937,2,14:00,16:00,Break,[],,28:53.6
9264d481-0a2e-4fe6-a3f3-bce29d4a5818,83843021-9482-4bcf-894a-a2034c0af937,2,14:00,16:00,Module 8 : Challenges in Managing FRM,"['Managing FRM with technology', 'Compliance with FRM policies and procedures', 'Compliance with the authority requirements.', 'Cultural resistance to change', 'Cross Department Collaboration', 'Conclusion']",,28:53.6
aa561983-8a2a-4b50-98b1-319aa378c1e5,a83b2f9a-f530-43ed-bd1f-1a1ad9c4fafd,1,9:00,11:00,Module 1: Introduction to Employee Engagement,"['What is Employee Engagement?', 'Importance of Employee Engagement.', 'Benefits to company and employees.', 'Group Discussion']",,28:53.6
9924f419-1a74-4a2f-b8fe-858558a6e79f,a83b2f9a-f530-43ed-bd1f-1a1ad9c4fafd,1,9:00,11:00,Break,[],,28:53.6
7feea732-ed4c-4aef-a6ed-bc443349bdf2,a83b2f9a-f530-43ed-bd1f-1a1ad9c4fafd,1,11:00,14:00,Module 2: How to improve Employee Engagement?,"['Identifying the driver of Employee Engagement', 'Levels of Employee Engagement', 'Group Discussion']",,28:53.6
ea2f9a55-e7a1-4c52-b033-445aa3b1a99f,a83b2f9a-f530-43ed-bd1f-1a1ad9c4fafd,1,11:00,14:00,Lunch Break,[],,28:53.6
812ab32f-6afa-479a-b8ba-37cfd773fd8c,a83b2f9a-f530-43ed-bd1f-1a1ad9c4fafd,1,14:00,16:00,Module 3: Key Roles in Engaging Employee,"['Who is responsible for Employee Engagement?', 'How to develop accountability?', 'Group Discussion']",,28:53.6
ec4b6c71-c9ee-4523-868b-41c9f3a5e674,a83b2f9a-f530-43ed-bd1f-1a1ad9c4fafd,1,14:00,16:00,Break,[],,28:53.6
9861c3f0-cd71-43e4-a620-632043e6be95,a83b2f9a-f530-43ed-bd1f-1a1ad9c4fafd,1,14:00,16:00,Module 4: How to measure Employee Engagement?,"['Measurement tools for Employee Engagement.', 'Employee Engagement Rating.', 'Identify Employee Engagement initiatives and the measurements', 'Group Discussion and Presentation']",,28:53.6
62ce91b7-fe6f-42de-9aa6-6cb874cd1cd4,a83b2f9a-f530-43ed-bd1f-1a1ad9c4fafd,2,9:00,11:00,Module 5: Employee Engagement Strategy,"['What is Employee Engagement Strategy?', 'Why it is important?', 'Developing and Implementing Employee Engagement Strategy', 'Group Discussion']",,28:53.6
d57dc59a-6ec8-46f5-8c1c-91f33b63e306,a83b2f9a-f530-43ed-bd1f-1a1ad9c4fafd,2,9:00,11:00,Break,[],,28:53.6
344b3ac5-2c66-4715-b0ca-3854e8b1d839,a83b2f9a-f530-43ed-bd1f-1a1ad9c4fafd,2,11:00,14:00,Module 6: Identify key skills in Employee Engagement,"['Effective Communication Skills', 'Effective Leadership Skills', 'Impact of these skills on Employee Engagement', 'Group Discussion']",,28:53.6
a6758a13-ca13-4f1f-9e68-de6d587ad739,a83b2f9a-f530-43ed-bd1f-1a1ad9c4fafd,2,11:00,14:00,Lunch Break,[],,28:53.6
a2c927d4-11a3-4028-9f96-578705d9c5e7,a83b2f9a-f530-43ed-bd1f-1a1ad9c4fafd,2,14:00,16:00,Module 7: Challenges and Obstacles on Employee Engagement,"['Diversity of workforce', 'Generation Gaps', 'Inclusiveness', 'Managing Agility', 'Group Discussion']",,28:53.6
b28ebadf-0d32-4159-8e38-415ae72e5db9,a83b2f9a-f530-43ed-bd1f-1a1ad9c4fafd,2,14:00,16:00,Break,[],,28:53.6
66d4c621-3ed1-4ac1-9b8b-7d96815689a1,a83b2f9a-f530-43ed-bd1f-1a1ad9c4fafd,2,14:00,16:00,Module 8: Employee Engagement Best Practices (Case Studies),"['Identify Employee Engagement Best Practices among employers.', 'Lesson learnt.', 'Conclusion']",,28:53.6
04540cd5-ab78-41cd-b27e-adf152028aa7,8d628165-b9a2-4036-8b6b-43bf15b5a8ea,1,9:00,11:00,Module 1 : Introduction to Multi Generation Workforce,"['What is Multi Generation Workforce?', 'Importance of Multi Generation Workforce.', 'Group Discussion']",,28:53.6
65f043b8-88f2-42ca-809f-525813edc526,8d628165-b9a2-4036-8b6b-43bf15b5a8ea,1,9:00,11:00,Break,[],,28:53.6
5560ea5c-38c8-4be7-a2b8-bb93d114423c,8d628165-b9a2-4036-8b6b-43bf15b5a8ea,1,11:00,14:00,Module 2 : General Characteristics and Experience of Multi Generation Workforce,"['Themes and Observations', 'Based on recent research', 'Group Discussion']",,28:53.6
5c43c535-8fc7-4fe0-a7e3-c5f7fbb5af8f,8d628165-b9a2-4036-8b6b-43bf15b5a8ea,1,11:00,14:00,Lunch Break,[],,28:53.6
13bc6842-07c1-407b-828d-4b2df8f35bcc,8d628165-b9a2-4036-8b6b-43bf15b5a8ea,1,14:00,16:00,Module 3 : Recognize the Strengths and Potential challenges in managing Multi Generations at Workplace,"['Strength and Potential Challenges', 'Related Stereotypes and Biases', 'Group Discussion']",,28:53.6
da3f927f-1cf8-4c44-bba4-6192d6b7192b,8d628165-b9a2-4036-8b6b-43bf15b5a8ea,1,14:00,16:00,Break,[],,28:53.6
02f21aab-d650-4507-bea0-e98a995f9fbd,8d628165-b9a2-4036-8b6b-43bf15b5a8ea,1,14:00,16:00,Module 4 : Motivating Multi Generation Workforce,"['Identify their motivational drivers', 'How to motivate Multi Generations workforce?', 'Mindset Change', 'Group Discussion and Presentation']",,28:53.6
a450ccfe-5f69-4486-80cc-1cc6b35fff76,8d628165-b9a2-4036-8b6b-43bf15b5a8ea,2,9:00,11:00,Module 5 : Versatile and Effective Leadership,"['Characteristics of Versatile and Effective Leader', 'Importance of Versatile and Effective Leaders', 'How to develop Versatile and Effective Leaders?', 'Group Discussion']",,28:53.6
2496937c-5030-4fa6-9a6e-5e930163de81,8d628165-b9a2-4036-8b6b-43bf15b5a8ea,2,9:00,11:00,Break,[],,28:53.6
a9d79998-936d-4f61-b55f-5ec3410d6036,8d628165-b9a2-4036-8b6b-43bf15b5a8ea,2,11:00,14:00,Module 6 : Develop strategies to foster effective Multi Generations workforce,"['Communication', 'Collaborations and teamwork', 'Group Discussion']",,28:53.6
4ae55144-d64d-4d98-abfc-d86ec0cd7729,8d628165-b9a2-4036-8b6b-43bf15b5a8ea,2,11:00,14:00,Lunch Break,[],,28:53.6
fc519099-bf48-42a8-b327-a99d365eea36,8d628165-b9a2-4036-8b6b-43bf15b5a8ea,2,14:00,16:00,"Module 7 : Develop awareness, skills, and knowledge to navigate a multi generational workforce.","['Employee Engagement', 'Inclusiveness', 'Group Discussion']",,28:53.6
7c618735-ff9f-4be8-8110-54084d6d6506,8d628165-b9a2-4036-8b6b-43bf15b5a8ea,2,14:00,16:00,Break,[],,28:53.6
39aaa352-21e6-4935-862f-e31e1e6c331a,8d628165-b9a2-4036-8b6b-43bf15b5a8ea,2,14:00,16:00,Module 8 : Managing People Across Generations Best Practices (Case Studies),"['Identify Best Practices among employers.', 'Learn from their Success Stories', 'Conclusion']",,28:53.6
de998f27-533b-49ba-9863-50c364f19d5f,36d297ec-1c0f-420e-a561-2b46f2362136,1,9:00,11:00,Module 1 : Introduction to Mentor-Mentee,"['Who is Mentor?', 'Who is Mentee?', 'Importance of MentorMentee Program', 'Group Discussion']",,28:53.6
de9a0ddd-da30-4375-81bb-09f988292c0e,36d297ec-1c0f-420e-a561-2b46f2362136,1,9:00,11:00,Break,[],,28:53.6
43aba00f-576f-4b73-9877-22b087d7bb66,36d297ec-1c0f-420e-a561-2b46f2362136,1,11:00,14:00,Module 2 : Roles of Mentor and Mentee,"['Roles of Mentor', 'Roles of Mentee', 'Group Discussion']",,28:53.6
61be713c-a68d-4786-8fd9-d2b1f71214b2,36d297ec-1c0f-420e-a561-2b46f2362136,1,11:00,14:00,Lunch Break,[],,28:53.6
